momentum_lbw,momentum_th,SSO_smoothing_factor,volume_trigger_duration,volume_power,sharpe,returns
7,0.26,1,9,5,0.309333333,0.214185185
7,0.26,1,17,1,1.18062963,0.816185185
7,0.26,1,17,2,1.070703704,0.721888889
7,0.26,1,17,3,0.812481481,0.522851852
7,0.26,1,17,4,0.626888889,0.373592593
7,0.26,1,17,5,0.425962963,0.263592593
7,0.26,1,25,1,1.238555556,0.854185185
7,0.26,1,25,2,1.062925926,0.758148148
7,0.26,1,25,3,0.838888889,0.592851852
7,0.26,1,25,4,0.663592593,0.44662963
7,0.26,1,25,5,0.507481481,0.339481481
7,0.26,2,1,1,0.148592593,0.19362963
7,0.26,2,1,2,0.179740741,0.146592593
7,0.26,2,1,3,0.179259259,0.105259259
7,0.26,2,1,4,0.104037037,0.066925926
7,0.26,2,1,5,0.044037037,0.050592593
7,0.26,2,9,1,0.270222222,0.275259259
7,0.26,2,9,2,0.204814815,0.172851852
7,0.26,2,9,3,0.134333333,0.114037037
7,0.26,2,9,4,0.068185185,0.060074074
7,0.26,2,9,5,0.00737037,0.038925926
7,0.26,2,17,1,0.349925926,0.301703704
7,0.26,2,17,2,0.264555556,0.189074074
7,0.26,2,17,3,0.190259259,0.123666667
7,0.26,2,17,4,0.136296296,0.066962963
7,0.26,2,17,5,0.041555556,0.03162963
7,0.26,2,25,1,0.382777778,0.322851852
7,0.26,2,25,2,0.27237037,0.203962963
7,0.26,2,25,3,0.22662963,0.155481481
7,0.26,2,25,4,0.155222222,0.101111111
7,0.26,2,25,5,0.116962963,0.083481481
7,0.26,3,1,1,0.024074074,0.085185185
7,0.26,3,1,2,0.091037037,0.082888889
7,0.26,3,1,3,0.093074074,0.061333333
7,0.26,3,1,4,0.029925926,0.035518519
7,0.26,3,1,5,-0.043592593,0.00837037
7,0.26,3,9,1,0.064407407,0.136148148
7,0.26,3,9,2,0.030148148,0.064851852
7,0.26,3,9,3,0.045296296,0.057481481
7,0.26,3,9,4,0.008666667,0.034037037
7,0.26,3,9,5,-0.078703704,0.00162963
7,0.26,3,17,1,0.123555556,0.164259259
7,0.26,3,17,2,0.078925926,0.068074074
7,0.26,3,17,3,0.062925926,0.048518519
7,0.26,3,17,4,0.022592593,0.004925926
7,0.26,3,17,5,-0.083555556,-0.038814815
7,0.26,3,25,1,0.157703704,0.19
7,0.26,3,25,2,0.092666667,0.092111111
7,0.26,3,25,3,0.097740741,0.081296296
7,0.26,3,25,4,0.063148148,0.050666667
7,0.26,3,25,5,0.033555556,0.028407407
7,0.26,4,1,1,-0.024,0.036925926
7,0.26,4,1,2,0.015444444,0.043296296
7,0.26,4,1,3,0.06137037,0.049851852
7,0.26,4,1,4,-0.004814815,0.027703704
7,0.26,4,1,5,-0.089407407,0.000111111
7,0.26,4,9,1,-0.006259259,0.074555556
7,0.26,4,9,2,-0.021481481,0.013740741
7,0.26,4,9,3,0.01462963,0.033407407
7,0.26,4,9,4,-0.020851852,0.02262963
7,0.26,4,9,5,-0.094777778,-0.011074074
7,0.26,4,17,1,0.031111111,0.086555556
7,0.26,4,17,2,0.007925926,0.017333333
7,0.26,4,17,3,0.012037037,0.005777778
7,0.26,4,17,4,-0.015,-0.025111111
7,0.26,4,17,5,-0.098333333,-0.050555556
7,0.26,4,25,1,0.081037037,0.129518519
7,0.26,4,25,2,0.019777778,0.024
7,0.26,4,25,3,0.069,0.047
7,0.26,4,25,4,0.041074074,0.031666667
7,0.26,4,25,5,-0.004592593,-0.001259259
7,0.33,1,1,1,0.504555556,0.503185185
7,0.33,1,1,2,0.490740741,0.388592593
7,0.33,1,1,3,0.406962963,0.260740741
7,0.33,1,1,4,0.256888889,0.175407407
7,0.33,1,1,5,0.118740741,0.119037037
7,0.33,1,9,1,0.810555556,0.733259259
7,0.33,1,9,2,0.677925926,0.578037037
7,0.33,1,9,3,0.550481481,0.43362963
7,0.33,1,9,4,0.381888889,0.289851852
7,0.33,1,9,5,0.248,0.209814815
7,0.33,1,17,1,1.020074074,0.779074074
7,0.33,1,17,2,0.895296296,0.654296296
7,0.33,1,17,3,0.652444444,0.469740741
7,0.33,1,17,4,0.514518519,0.325962963
7,0.33,1,17,5,0.304407407,0.218518519
7,0.33,1,25,1,1.077111111,0.819740741
7,0.33,1,25,2,0.907777778,0.726962963
7,0.33,1,25,3,0.719777778,0.571111111
7,0.33,1,25,4,0.584555556,0.42937037
7,0.33,1,25,5,0.436111111,0.326037037
7,0.33,2,1,1,0.072925926,0.119925926
7,0.33,2,1,2,0.174518519,0.126222222
7,0.33,2,1,3,0.169925926,0.103666667
7,0.33,2,1,4,0.062037037,0.055037037
7,0.33,2,1,5,-0.026259259,0.017851852
7,0.33,2,9,1,0.07637037,0.128777778
7,0.33,2,9,2,0.072259259,0.072703704
7,0.33,2,9,3,0.089518519,0.084444444
7,0.33,2,9,4,0.017444444,0.023148148
7,0.33,2,9,5,-0.03237037,0.002666667
7,0.33,2,17,1,0.090555556,0.129185185
7,0.33,2,17,2,0.070148148,0.047962963
7,0.33,2,17,3,0.067962963,0.038148148
7,0.33,2,17,4,0.014925926,-0.01562963
7,0.33,2,17,5,-0.039888889,-0.030814815
7,0.33,2,25,1,0.11962963,0.152518519
7,0.33,2,25,2,0.05562963,0.052777778
7,0.33,2,25,3,0.093777778,0.066259259
7,0.33,2,25,4,0.042962963,0.029222222
7,0.33,2,25,5,0.034814815,0.030555556
7,0.33,3,1,1,-0.007259259,0.053740741
7,0.33,3,1,2,0.035814815,0.067518519
7,0.33,3,1,3,0.062703704,0.068888889
7,0.33,3,1,4,-0.001407407,0.038259259
7,0.33,3,1,5,-0.071481481,0.023444444
7,0.33,3,9,1,-0.059925926,0.025
7,0.33,3,9,2,-0.086925926,-0.015259259
7,0.33,3,9,3,-0.049407407,0.011740741
7,0.33,3,9,4,-0.05762963,0.014333333
7,0.33,3,9,5,-0.088814815,0.011185185
7,0.33,3,17,1,-0.053444444,0.017481481
7,0.33,3,17,2,-0.079925926,-0.061148148
7,0.33,3,17,3,-0.071185185,-0.044962963
7,0.33,3,17,4,-0.072074074,-0.046703704
7,0.33,3,17,5,-0.112925926,-0.047037037
7,0.33,3,25,1,-0.028814815,0.03537037
7,0.33,3,25,2,-0.064,-0.049259259
7,0.33,3,25,3,-0.019888889,-0.018851852
7,0.33,3,25,4,-0.036222222,-0.017333333
7,0.33,3,25,5,-0.016037037,-0.000592593
7,0.33,4,1,1,-0.081962963,3.70E-05
7,0.33,4,1,2,-0.037333333,0.018888889
7,0.33,4,1,3,0.029851852,0.038333333
7,0.33,4,1,4,-0.040444444,0.012074074
7,0.33,4,1,5,-0.103259259,-0.00037037
7,0.33,4,9,1,-0.176777778,-0.076962963
7,0.33,4,9,2,-0.193703704,-0.100592593
7,0.33,4,9,3,-0.105222222,-0.040925926
7,0.33,4,9,4,-0.116962963,-0.034518519
7,0.33,4,9,5,-0.161703704,-0.037
7,0.33,4,17,1,-0.161333333,-0.057074074
7,0.33,4,17,2,-0.20462963,-0.12537037
7,0.33,4,17,3,-0.159555556,-0.090592593
7,0.33,4,17,4,-0.164592593,-0.099074074
7,0.33,4,17,5,-0.188814815,-0.088407407
7,0.33,4,25,1,-0.136444444,-0.034037037
7,0.33,4,25,2,-0.168666667,-0.10562963
7,0.33,4,25,3,-0.089444444,-0.05862963
7,0.33,4,25,4,-0.113407407,-0.063814815
7,0.33,4,25,5,-0.095666667,-0.049481481
7,0.4,1,1,1,0.392814815,0.507296296
7,0.4,1,1,2,0.408111111,0.359407407
7,0.4,1,1,3,0.365444444,0.26337037
7,0.4,1,1,4,0.215592593,0.179148148
7,0.4,1,1,5,0.107888889,0.121185185
7,0.4,1,9,1,0.567851852,0.650222222
7,0.4,1,9,2,0.447555556,0.452296296
7,0.4,1,9,3,0.374074074,0.343222222
7,0.4,1,9,4,0.272185185,0.23637037
7,0.4,1,9,5,0.15762963,0.171296296
7,0.4,1,17,1,0.717444444,0.663777778
7,0.4,1,17,2,0.615740741,0.501074074
7,0.4,1,17,3,0.448,0.372037037
7,0.4,1,17,4,0.371185185,0.261074074
7,0.4,1,17,5,0.199555556,0.173407407
7,0.4,1,25,1,0.762185185,0.701
7,0.4,1,25,2,0.622740741,0.544555556
7,0.4,1,25,3,0.497592593,0.443592593
7,0.4,1,25,4,0.414074074,0.347111111
7,0.4,1,25,5,0.304407407,0.272148148
7,0.4,2,1,1,-0.036148148,-0.008888889
7,0.4,2,1,2,0.082666667,0.079962963
7,0.4,2,1,3,0.123296296,0.099518519
7,0.4,2,1,4,0.034185185,0.056074074
7,0.4,2,1,5,-0.050407407,0.029962963
7,0.4,2,9,1,-0.197518519,-0.114074074
7,0.4,2,9,2,-0.113259259,-0.044333333
7,0.4,2,9,3,-0.040037037,0.017925926
7,0.4,2,9,4,-0.053555556,-0.002185185
7,0.4,2,9,5,-0.07837037,0.010407407
7,0.4,2,17,1,-0.209296296,-0.144111111
7,0.4,2,17,2,-0.189555556,-0.152444444
7,0.4,2,17,3,-0.133703704,-0.109296296
7,0.4,2,17,4,-0.127185185,-0.111407407
7,0.4,2,17,5,-0.145481481,-0.080037037
7,0.4,2,25,1,-0.194074074,-0.130962963
7,0.4,2,25,2,-0.217703704,-0.190888889
7,0.4,2,25,3,-0.135333333,-0.136074074
7,0.4,2,25,4,-0.124148148,-0.110074074
7,0.4,2,25,5,-0.092592593,-0.060740741
7,0.4,3,1,1,-0.128259259,-0.074518519
7,0.4,3,1,2,-0.090296296,-0.026333333
7,0.4,3,1,3,-0.010740741,0.027074074
7,0.4,3,1,4,-0.057296296,0.010259259
7,0.4,3,1,5,-0.126740741,-0.01362963
7,0.4,3,9,1,-0.342259259,-0.251555556
7,0.4,3,9,2,-0.277740741,-0.192703704
7,0.4,3,9,3,-0.176814815,-0.078185185
7,0.4,3,9,4,-0.170555556,-0.069518519
7,0.4,3,9,5,-0.184740741,-0.058148148
7,0.4,3,17,1,-0.390777778,-0.270444444
7,0.4,3,17,2,-0.373740741,-0.287888889
7,0.4,3,17,3,-0.27262963,-0.197962963
7,0.4,3,17,4,-0.246259259,-0.167
7,0.4,3,17,5,-0.229148148,-0.126740741
7,0.4,3,25,1,-0.373,-0.258222222
7,0.4,3,25,2,-0.381296296,-0.30862963
7,0.4,3,25,3,-0.256444444,-0.229666667
7,0.4,3,25,4,-0.250703704,-0.191666667
7,0.4,3,25,5,-0.192444444,-0.131444444
7,0.4,4,1,1,-0.187851852,-0.111185185
7,0.4,4,1,2,-0.144777778,-0.053888889
7,0.4,4,1,3,-0.069333333,-0.012148148
7,0.4,4,1,4,-0.115222222,-0.01862963
7,0.4,4,1,5,-0.146481481,-0.020444444
7,0.4,4,9,1,-0.372074074,-0.287148148
7,0.4,4,9,2,-0.329481481,-0.25
7,0.4,4,9,3,-0.201592593,-0.124481481
7,0.4,4,9,4,-0.192222222,-0.088259259
7,0.4,4,9,5,-0.219925926,-0.071962963
7,0.4,4,17,1,-0.43637037,-0.29662963
7,0.4,4,17,2,-0.420777778,-0.325814815
7,0.4,4,17,3,-0.321296296,-0.244740741
7,0.4,4,17,4,-0.290740741,-0.199518519
7,0.4,4,17,5,-0.275296296,-0.153888889
7,0.4,4,25,1,-0.416703704,-0.280962963
7,0.4,4,25,2,-0.422740741,-0.342148148
7,0.4,4,25,3,-0.295814815,-0.269962963
7,0.4,4,25,4,-0.293,-0.231777778
7,0.4,4,25,5,-0.227777778,-0.157962963
9,0.05,1,1,1,0.191333333,0.08562963
9,0.05,1,1,2,0.217333333,0.090074074
9,0.05,1,1,3,0.226925926,0.071037037
9,0.05,1,1,4,0.115851852,0.042814815
9,0.05,1,1,5,0.08862963,0.032259259
9,0.05,1,9,1,0.276925926,0.156074074
9,0.05,1,9,2,0.303,0.146740741
9,0.05,1,9,3,0.247481481,0.097111111
9,0.05,1,9,4,0.169740741,0.063703704
9,0.05,1,9,5,0.09937037,0.039666667
9,0.05,1,17,1,0.359444444,0.160185185
9,0.05,1,17,2,0.369333333,0.147703704
9,0.05,1,17,3,0.268481481,0.089111111
9,0.05,1,17,4,0.170296296,0.051777778
9,0.05,1,17,5,0.093259259,0.022148148
9,0.05,1,25,1,0.365666667,0.157851852
9,0.05,1,25,2,0.29762963,0.132222222
9,0.05,1,25,3,0.273777778,0.107074074
9,0.05,1,25,4,0.235962963,0.072555556
9,0.05,1,25,5,0.131703704,0.035444444
9,0.05,2,1,1,0.031037037,0.009444444
9,0.05,2,1,2,0.081074074,0.024851852
9,0.05,2,1,3,0.06762963,0.026407407
9,0.05,2,1,4,0.025740741,0.016777778
9,0.05,2,1,5,0.050407407,0.014296296
9,0.05,2,9,1,-0.035518519,-0.019888889
9,0.05,2,9,2,0.072222222,0.009333333
9,0.05,2,9,3,0.069222222,0.014888889
9,0.05,2,9,4,0.00462963,0.006296296
9,0.05,2,9,5,-0.00837037,0.003148148
9,0.05,2,17,1,-0.088296296,-0.03437037
9,0.05,2,17,2,-0.009851852,-0.02137037
9,0.05,2,17,3,0.02837037,-0.000814815
9,0.05,2,17,4,-0.033777778,-0.01137037
9,0.05,2,17,5,-0.062148148,-0.014185185
9,0.05,2,25,1,-0.100111111,-0.037259259
9,0.05,2,25,2,-0.087888889,-0.042555556
9,0.05,2,25,3,-0.001074074,-0.014074074
9,0.05,2,25,4,-0.03,-0.014111111
9,0.05,2,25,5,-0.040222222,-0.014740741
9,0.05,3,1,1,-0.060444444,-0.001407407
9,0.05,3,1,2,-0.030962963,0.003962963
9,0.05,3,1,3,-0.019185185,0.005407407
9,0.05,3,1,4,0.027074074,0.00662963
9,0.05,3,1,5,0.018444444,0.005888889
9,0.05,3,9,1,-0.086962963,-0.023962963
9,0.05,3,9,2,-0.009555556,-0.008740741
9,0.05,3,9,3,-0.018666667,-0.004074074
9,0.05,3,9,4,-0.060074074,-0.006518519
9,0.05,3,9,5,-0.069296296,-0.008259259
9,0.05,3,17,1,-0.151333333,-0.029518519
9,0.05,3,17,2,-0.051925926,-0.017111111
9,0.05,3,17,3,-0.029333333,-0.005407407
9,0.05,3,17,4,-0.023962963,-0.003185185
9,0.05,3,17,5,-0.029740741,-0.003888889
9,0.05,3,25,1,-0.15037037,-0.032074074
9,0.05,3,25,2,-0.121962963,-0.031185185
9,0.05,3,25,3,-0.055592593,-0.019185185
9,0.05,3,25,4,-0.043777778,-0.009777778
9,0.05,3,25,5,-0.038185185,-0.00737037
9,0.05,4,1,1,-0.179851852,-0.011333333
9,0.05,4,1,2,-0.08737037,-0.000518519
9,0.05,4,1,3,-0.041037037,0.004555556
9,0.05,4,1,4,0.005481481,0.003518519
9,0.05,4,1,5,-0.023407407,0.000518519
9,0.05,4,9,1,-0.068333333,-0.007259259
9,0.05,4,9,2,-0.072444444,-0.007481481
9,0.05,4,9,3,-0.052518519,-0.003740741
9,0.05,4,9,4,-0.048481481,-0.005259259
9,0.05,4,9,5,-0.053111111,-0.005925926
9,0.05,4,17,1,-0.111148148,-0.008851852
9,0.05,4,17,2,-0.035703704,-0.002148148
9,0.05,4,17,3,-0.001259259,0.003037037
9,0.05,4,17,4,0.016148148,-0.000333333
9,0.05,4,17,5,-0.020666667,-0.003185185
9,0.05,4,25,1,-0.138703704,-0.011592593
9,0.05,4,25,2,-0.098074074,-0.008703704
9,0.05,4,25,3,-0.027740741,0.002740741
9,0.05,4,25,4,0.012814815,0.003
9,0.05,4,25,5,-0.004888889,0.002592593
9,0.12,1,1,1,0.544222222,0.373740741
9,0.12,1,1,2,0.405407407,0.231814815
9,0.12,1,1,3,0.391814815,0.171592593
9,0.12,1,1,4,0.241185185,0.109740741
9,0.12,1,1,5,0.17737037,0.08462963
9,0.12,1,9,1,0.861592593,0.546
9,0.12,1,9,2,0.737407407,0.440185185
9,0.12,1,9,3,0.605,0.292666667
9,0.12,1,9,4,0.429259259,0.195185185
9,0.12,1,9,5,0.310259259,0.132407407
9,0.12,1,17,1,1.131222222,0.603259259
9,0.12,1,17,2,1.035777778,0.539888889
9,0.12,1,17,3,0.749037037,0.357259259
9,0.12,1,17,4,0.576925926,0.23737037
9,0.12,1,17,5,0.391037037,0.153185185
9,0.12,1,25,1,1.169925926,0.619888889
9,0.12,1,25,2,0.994925926,0.557740741
9,0.12,1,25,3,0.786925926,0.424259259
9,0.12,1,25,4,0.636333333,0.306407407
9,0.12,1,25,5,0.448814815,0.208777778
9,0.12,2,1,1,0.257,0.159111111
9,0.12,2,1,2,0.221111111,0.125740741
9,0.12,2,1,3,0.230185185,0.113814815
9,0.12,2,1,4,0.138555556,0.061925926
9,0.12,2,1,5,0.093962963,0.049148148
9,0.12,2,9,1,0.352703704,0.206407407
9,0.12,2,9,2,0.327111111,0.2
9,0.12,2,9,3,0.257407407,0.135148148
9,0.12,2,9,4,0.175851852,0.099444444
9,0.12,2,9,5,0.090037037,0.072888889
9,0.12,2,17,1,0.42137037,0.220888889
9,0.12,2,17,2,0.402962963,0.204555556
9,0.12,2,17,3,0.317666667,0.151148148
9,0.12,2,17,4,0.264703704,0.104037037
9,0.12,2,17,5,0.140222222,0.068555556
9,0.12,2,25,1,0.474296296,0.24162963
9,0.12,2,25,2,0.371962963,0.200148148
9,0.12,2,25,3,0.340851852,0.17537037
9,0.12,2,25,4,0.304259259,0.136777778
9,0.12,2,25,5,0.201296296,0.100666667
9,0.12,3,1,1,0.138333333,0.081666667
9,0.12,3,1,2,0.115814815,0.063555556
9,0.12,3,1,3,0.106962963,0.058703704
9,0.12,3,1,4,0.105333333,0.036333333
9,0.12,3,1,5,0.056888889,0.025814815
9,0.12,3,9,1,0.182111111,0.092296296
9,0.12,3,9,2,0.193777778,0.111444444
9,0.12,3,9,3,0.140962963,0.075777778
9,0.12,3,9,4,0.102037037,0.054407407
9,0.12,3,9,5,0.015703704,0.019148148
9,0.12,3,17,1,0.17537037,0.07762963
9,0.12,3,17,2,0.222481481,0.092222222
9,0.12,3,17,3,0.186037037,0.078777778
9,0.12,3,17,4,0.185925926,0.052592593
9,0.12,3,17,5,0.079518519,0.020222222
9,0.12,3,25,1,0.241074074,0.101740741
9,0.12,3,25,2,0.171666667,0.081111111
9,0.12,3,25,3,0.135740741,0.068333333
9,0.12,3,25,4,0.204592593,0.070814815
9,0.12,3,25,5,0.132074074,0.042925926
9,0.12,4,1,1,0.045555556,0.057
9,0.12,4,1,2,0.046,0.042888889
9,0.12,4,1,3,0.063814815,0.03937037
9,0.12,4,1,4,0.044444444,0.027592593
9,0.12,4,1,5,-0.027518519,0.006555556
9,0.12,4,9,1,0.130407407,0.079148148
9,0.12,4,9,2,0.165666667,0.096259259
9,0.12,4,9,3,0.143814815,0.076666667
9,0.12,4,9,4,0.099333333,0.050925926
9,0.12,4,9,5,0.019777778,0.018777778
9,0.12,4,17,1,0.125703704,0.064074074
9,0.12,4,17,2,0.177555556,0.084666667
9,0.12,4,17,3,0.176481481,0.082074074
9,0.12,4,17,4,0.182888889,0.068518519
9,0.12,4,17,5,0.07537037,0.033851852
9,0.12,4,25,1,0.163518519,0.077185185
9,0.12,4,25,2,0.118481481,0.079
9,0.12,4,25,3,0.119592593,0.072703704
9,0.12,4,25,4,0.202555556,0.085962963
9,0.12,4,25,5,0.120592593,0.052222222
9,0.19,1,1,1,0.612111111,0.504962963
9,0.19,1,1,2,0.526888889,0.339814815
9,0.19,1,1,3,0.466592593,0.243444444
9,0.19,1,1,4,0.307222222,0.152740741
9,0.19,1,1,5,0.189296296,0.102407407
9,0.19,1,9,1,1.038259259,0.742481481
9,0.19,1,9,2,0.868037037,0.60037037
9,0.19,1,9,3,0.694111111,0.406
9,0.19,1,9,4,0.484148148,0.266481481
9,0.19,1,9,5,0.348518519,0.180555556
9,0.19,1,17,1,1.31562963,0.804185185
9,0.19,1,17,2,1.164851852,0.705148148
9,0.19,1,17,3,0.876481481,0.489814815
9,0.19,1,17,4,0.677814815,0.328740741
9,0.19,1,17,5,0.452222222,0.209481481
9,0.19,1,25,1,1.381481481,0.847592593
9,0.19,1,25,2,1.167888889,0.748518519
9,0.19,1,25,3,0.926,0.578814815
9,0.19,1,25,4,0.76362963,0.436888889
9,0.19,1,25,5,0.571592593,0.315777778
9,0.19,2,1,1,0.181592593,0.176148148
9,0.19,2,1,2,0.22462963,0.158037037
9,0.19,2,1,3,0.209,0.115592593
9,0.19,2,1,4,0.118777778,0.062259259
9,0.19,2,1,5,0.032740741,0.038259259
9,0.19,2,9,1,0.322,0.258407407
9,0.19,2,9,2,0.306740741,0.241851852
9,0.19,2,9,3,0.253518519,0.185518519
9,0.19,2,9,4,0.162925926,0.111037037
9,0.19,2,9,5,0.017,0.048925926
9,0.19,2,17,1,0.443407407,0.292333333
9,0.19,2,17,2,0.409481481,0.249703704
9,0.19,2,17,3,0.29362963,0.169888889
9,0.19,2,17,4,0.260703704,0.128
9,0.19,2,17,5,0.115592593,0.05937037
9,0.19,2,25,1,0.487851852,0.309259259
9,0.19,2,25,2,0.388481481,0.275962963
9,0.19,2,25,3,0.328444444,0.226925926
9,0.19,2,25,4,0.272703704,0.172851852
9,0.19,2,25,5,0.184925926,0.109074074
9,0.19,3,1,1,0.04562963,0.067037037
9,0.19,3,1,2,0.105703704,0.090222222
9,0.19,3,1,3,0.164962963,0.087481481
9,0.19,3,1,4,0.087407407,0.049148148
9,0.19,3,1,5,0.006148148,0.022296296
9,0.19,3,9,1,0.083111111,0.086777778
9,0.19,3,9,2,0.123962963,0.122777778
9,0.19,3,9,3,0.113962963,0.094407407
9,0.19,3,9,4,0.076962963,0.074037037
9,0.19,3,9,5,-0.046037037,0.020074074
9,0.19,3,17,1,0.176888889,0.121740741
9,0.19,3,17,2,0.142037037,0.100777778
9,0.19,3,17,3,0.108407407,0.074518519
9,0.19,3,17,4,0.123333333,0.063666667
9,0.19,3,17,5,0.002962963,0.004555556
9,0.19,3,25,1,0.22037037,0.13862963
9,0.19,3,25,2,0.149555556,0.118407407
9,0.19,3,25,3,0.141777778,0.106407407
9,0.19,3,25,4,0.141444444,0.100407407
9,0.19,3,25,5,0.073296296,0.050703704
9,0.19,4,1,1,-0.018962963,0.012888889
9,0.19,4,1,2,0.024888889,0.057
9,0.19,4,1,3,0.074074074,0.054925926
9,0.19,4,1,4,0.016888889,0.024148148
9,0.19,4,1,5,-0.053518519,0.000703704
9,0.19,4,9,1,0.009555556,0.043481481
9,0.19,4,9,2,0.018592593,0.061962963
9,0.19,4,9,3,0.058666667,0.066481481
9,0.19,4,9,4,0.014074074,0.040555556
9,0.19,4,9,5,-0.089814815,-0.003814815
9,0.19,4,17,1,0.05762963,0.061777778
9,0.19,4,17,2,0.069666667,0.078518519
9,0.19,4,17,3,0.054185185,0.061037037
9,0.19,4,17,4,0.045925926,0.028518519
9,0.19,4,17,5,-0.040925926,-0.013444444
9,0.19,4,25,1,0.11337037,0.087333333
9,0.19,4,25,2,0.051555556,0.068407407
9,0.19,4,25,3,0.062592593,0.062111111
9,0.19,4,25,4,0.070037037,0.052074074
9,0.19,4,25,5,0.003296296,0.006296296
9,0.26,1,1,1,0.499333333,0.497814815
9,0.26,1,1,2,0.476074074,0.359074074
9,0.26,1,1,3,0.41562963,0.252333333
9,0.26,1,1,4,0.255259259,0.163222222
9,0.26,1,1,5,0.126518519,0.108666667
9,0.26,1,9,1,0.899111111,0.754074074
9,0.26,1,9,2,0.760777778,0.603962963
9,0.26,1,9,3,0.595518519,0.421333333
9,0.26,1,9,4,0.398259259,0.267037037
9,0.26,1,9,5,0.260444444,0.181962963
9,0.26,1,17,1,1.130888889,0.811037037
9,0.26,1,17,2,1.045666667,0.708740741
9,0.26,1,17,3,0.772037037,0.493592593
9,0.26,1,17,4,0.606481481,0.334666667
9,0.26,1,17,5,0.37737037,0.211444444
9,0.26,1,25,1,1.198074074,0.855185185
9,0.26,1,25,2,1.011888889,0.763666667
9,0.26,1,25,3,0.782074074,0.586185185
9,0.26,1,25,4,0.630259259,0.429
9,0.26,1,25,5,0.461481481,0.307148148
9,0.26,2,1,1,0.127444444,0.190148148
9,0.26,2,1,2,0.154407407,0.14162963
9,0.26,2,1,3,0.165148148,0.109740741
9,0.26,2,1,4,0.085148148,0.062518519
9,0.26,2,1,5,0.011555556,0.041962963
9,0.26,2,9,1,0.301740741,0.317
9,0.26,2,9,2,0.209592593,0.201666667
9,0.26,2,9,3,0.175074074,0.158666667
9,0.26,2,9,4,0.092703704,0.087777778
9,0.26,2,9,5,0.019555556,0.054407407
9,0.26,2,17,1,0.410111111,0.34337037
9,0.26,2,17,2,0.314925926,0.21337037
9,0.26,2,17,3,0.21062963,0.134407407
9,0.26,2,17,4,0.151222222,0.064259259
9,0.26,2,17,5,0.061185185,0.029074074
9,0.26,2,25,1,0.457814815,0.379
9,0.26,2,25,2,0.331925926,0.259555556
9,0.26,2,25,3,0.246962963,0.190703704
9,0.26,2,25,4,0.180333333,0.117333333
9,0.26,2,25,5,0.146703704,0.088259259
9,0.26,3,1,1,0.032148148,0.090814815
9,0.26,3,1,2,0.037037037,0.054
9,0.26,3,1,3,0.056222222,0.047481481
9,0.26,3,1,4,-0.007222222,0.019148148
9,0.26,3,1,5,-0.096407407,-0.011185185
9,0.26,3,9,1,0.053814815,0.098555556
9,0.26,3,9,2,-0.01062963,0.030407407
9,0.26,3,9,3,0.002074074,0.037333333
9,0.26,3,9,4,-0.035259259,0.018
9,0.26,3,9,5,-0.124,-0.020222222
9,0.26,3,17,1,0.097074074,0.115703704
9,0.26,3,17,2,0.017777778,0.001185185
9,0.26,3,17,3,0.022814815,-0.004962963
9,0.26,3,17,4,0.002703704,-0.028407407
9,0.26,3,17,5,-0.10362963,-0.072925926
9,0.26,3,25,1,0.136888889,0.148925926
9,0.26,3,25,2,0.054037037,0.048148148
9,0.26,3,25,3,0.061333333,0.034703704
9,0.26,3,25,4,0.045,0.013814815
9,0.26,3,25,5,0.002074074,-0.01437037
9,0.26,4,1,1,-0.046074074,0.023481481
9,0.26,4,1,2,0.012666667,0.044407407
9,0.26,4,1,3,0.079444444,0.057814815
9,0.26,4,1,4,0.004407407,0.020888889
9,0.26,4,1,5,-0.083333333,-0.006703704
9,0.26,4,9,1,-0.056111111,0.027962963
9,0.26,4,9,2,-0.074074074,-0.01337037
9,0.26,4,9,3,-0.035407407,0.006592593
9,0.26,4,9,4,-0.056481481,-0.001407407
9,0.26,4,9,5,-0.152296296,-0.035740741
9,0.26,4,17,1,-0.027740741,0.046481481
9,0.26,4,17,2,-0.09162963,-0.030407407
9,0.26,4,17,3,-0.059444444,-0.028851852
9,0.26,4,17,4,-0.051259259,-0.043925926
9,0.26,4,17,5,-0.134740741,-0.067296296
9,0.26,4,25,1,0.013888889,0.081888889
9,0.26,4,25,2,-0.046592593,0.001
9,0.26,4,25,3,0.017111111,0.022111111
9,0.26,4,25,4,0.021851852,0.021888889
9,0.26,4,25,5,-0.015074074,-0.003777778
9,0.33,1,1,1,0.439444444,0.48
9,0.33,1,1,2,0.436592593,0.385333333
9,0.33,1,1,3,0.363259259,0.265222222
9,0.33,1,1,4,0.216888889,0.172074074
9,0.33,1,1,5,0.091111111,0.109666667
9,0.33,1,9,1,0.785888889,0.74062963
9,0.33,1,9,2,0.641518519,0.583333333
9,0.33,1,9,3,0.521592593,0.430259259
9,0.33,1,9,4,0.358222222,0.283111111
9,0.33,1,9,5,0.212074074,0.186592593
9,0.33,1,17,1,0.990518519,0.782592593
9,0.33,1,17,2,0.879888889,0.67337037
9,0.33,1,17,3,0.633111111,0.470740741
9,0.33,1,17,4,0.500259259,0.322481481
9,0.33,1,17,5,0.284444444,0.199222222
9,0.33,1,25,1,1.058777778,0.830703704
9,0.33,1,25,2,0.888111111,0.749296296
9,0.33,1,25,3,0.685925926,0.578666667
9,0.33,1,25,4,0.556592593,0.429185185
9,0.33,1,25,5,0.405333333,0.311296296
